,originalFileName,foundInList,recordedName,className
267,Y0BwiOU6alvQ_0.000_10.000.wav,True,1619598152.205257_1619598158.1351354.wav,dog
268,Y0C3J02LHgVk_30.000_40.000.wav,True,1619598164.5653608_1619598170.798062.wav,dog
269,Y0CRPp8k4wEo_30.000_40.000.wav,True,1619598175.2702067_1619598181.250764.wav,dog
270,Y0CUHnK_Lh4s_30.000_40.000.wav,True,1619598187.1337917_1619598193.1122727.wav,dog
271,Y0CYxiRkfVhw_30.000_40.000.wav,True,1619598196.3264565_1619598202.304395.wav,dog
272,Y0CgZR0f_yFs_30.000_40.000.wav,True,1619598206.823317_1619598212.8057914.wav,dog
273,Y0CkERnAY8Ro_30.000_40.000.wav,True,1619598219.5886645_1619598225.4679887.wav,dog
274,Y0EOJ3ZqLJDU_10.000_20.000.wav,True,1619598229.9404042_1619598235.918479.wav,dog
275,Y0EjIJRg8ub4_30.000_40.000.wav,True,1619598241.594768_1619598247.5748885.wav,dog
276,Y0FtYHAivI2E_30.000_40.000.wav,True,1619598252.1972651_1619598258.1314592.wav,dog
277,Y0Gggc7Vz7TI_10.000_20.000.wav,True,1619598262.9012868_1619598268.7809682.wav,dog
278,Y0Gxxzj2vopc_30.000_40.000.wav,True,1619598273.3033345_1619598279.2835917.wav,dog
279,Y0IGUZWhc9Go_10.000_20.000.wav,True,1619598283.8045373_1619598289.7480948.wav,dog
280,Y0J0sN1xeDZM_30.000_40.000.wav,True,1619598294.4033937_1619598300.303443.wav,dog
281,Y0M20-hvyBvQ_110.000_120.000.wav,True,1619598306.1651947_1619598312.110118.wav,dog
282,Y0M7CEfzzGm8_220.000_230.000.wav,True,1619598316.5673144_1619598322.646585.wav,dog
283,Y0N3bFducxuc_30.000_40.000.wav,True,1619598327.0178003_1619598332.9489112.wav,dog
284,Y0NIW_5zr2zg_30.000_40.000.wav,True,1619598337.0183876_1619598343.0006914.wav,dog
285,Y0OLsNjg9Q_c_40.000_50.000.wav,True,1619598347.969264_1619598353.8508446.wav,dog
286,Y0Q_BPEl7_Vo_30.000_40.000.wav,True,1619598369.1758199_1619598375.1616.wav,dog
287,Y0QkmP-TtIFo_300.000_310.000.wav,True,1619598382.2465055_1619598388.431601.wav,dog
288,Y0RFwwmALrBs_30.000_40.000.wav,True,1619598392.605119_1619598398.5453036.wav,dog
289,Y0RNKWKFds8Y_30.000_40.000.wav,True,1619598402.9223318_1619598408.8578556.wav,dog
290,Y0RxvhDsjL0M_30.000_40.000.wav,True,1619598415.0437307_1619598420.9793966.wav,dog
291,Y0UEClS6XhZ0_30.000_40.000.wav,True,1619598425.3973205_1619598431.3338451.wav,dog
292,Y0XDz4i5L4nE_30.000_40.000.wav,True,1619598446.4451013_1619598452.310775.wav,dog
293,Y0XR0EQBxzZk_30.000_40.000.wav,True,1619598468.2555819_1619598474.1327486.wav,dog
294,Y0XUauSOwvzk_30.000_40.000.wav,True,1619598480.9660158_1619598486.849213.wav,dog
295,Y0X_XBckLKj8_30.000_40.000.wav,True,1619598492.526624_1619598498.5568652.wav,dog
296,Y0XouGEsWiQk_200.000_210.000.wav,True,1619598504.8374228_1619598510.7685897.wav,dog
297,Y0a8RB5eOGJ4_30.000_40.000.wav,True,1619598548.424892_1619598554.3581762.wav,dog
298,Y0bveNubRkUI_0.000_10.000.wav,True,1619598571.798424_1619598577.7314572.wav,dog
299,Y0cGgIDhIfdA_30.000_40.000.wav,True,1619598582.6056886_1619598588.4863114.wav,dog
300,Y0cnLnzrBcmY_10.000_20.000.wav,True,1619598593.6615229_1619598599.83899.wav,dog
301,Y0d8dFoWQ2KA_30.000_40.000.wav,True,1619598603.9579291_1619598609.9830043.wav,dog
302,Y0dI4cUQlAkQ_30.000_40.000.wav,True,1619598613.6489675_1619598619.579726.wav,dog
303,Y0eNfQDAbn_Y_20.000_30.000.wav,True,1619598623.950503_1619598629.8825505.wav,dog
304,Y0eaVWAwYCyU_40.000_50.000.wav,True,1619598634.3533578_1619598640.33292.wav,dog
305,Y0gvqDWLoBfQ_10.000_20.000.wav,True,1619598667.8666224_1619598673.7933826.wav,dog
306,Y0io4FnKo8Eg_20.000_30.000.wav,True,1619598678.2159402_1619598684.096322.wav,dog
307,Y0izj5OZGtg8_30.000_40.000.wav,True,1619598688.6176326_1619598694.5633943.wav,dog
308,Y0kTHgSzQkfw_10.000_20.000.wav,True,1619598711.8868804_1619598717.8713756.wav,dog
309,Y0l2qcA0XKUs_30.000_40.000.wav,True,1619598722.2881777_1619598728.2306914.wav,dog
310,Y0lUFEAnnET8_30.000_40.000.wav,True,1619598732.7438526_1619598738.924855.wav,dog
311,Y0lV5Fln3nYA_390.000_400.000.wav,True,1619598743.3456757_1619598749.2895844.wav,dog
312,Y0m5K90TnZhI_30.000_40.000.wav,True,1619598753.847962_1619598759.931573.wav,dog
313,Y0m9QkjCVwcU_30.000_40.000.wav,True,1619598764.3006098_1619598770.1778958.wav,dog
314,Y1GAKaKWyPzA_40.000_50.000.wav,True,1619598787.3561583_1619598793.3404253.wav,dog
315,Y3MYe_RF-Rq8_50.000_60.000.wav,True,1619598798.2162788_1619598804.1570916.wav,dog
316,Y5_OJsj6bcuo_260.000_270.000.wav,True,1619598958.720055_1619598964.6465597.wav,dishes
317,Y8EQHKEd5mm4_120.000_130.000.wav,True,1619598969.0648723_1619598975.0398424.wav,dishes
318,YA_0MlszhCDE_180.000_190.000.wav,True,1619598983.375314_1619598989.3208728.wav,dishes
319,YKs82WXeSK_I_200.000_210.000.wav,True,1619598993.971245_1619598999.9477274.wav,dishes
320,YTrdsiHl7xWA_30.000_40.000.wav,True,1619599006.474663_1619599012.3993666.wav,dishes
321,YZPDVc3hNaQs_80.000_90.000.wav,True,1619599017.520878_1619599023.4433048.wav,dishes
322,Y-TDsXxTaw2Q_520.000_530.000.wav,True,1619599029.5188577_1619599035.393413.wav,dishes
323,Y-WEfNbZO_LE_130.000_140.000.wav,True,1619599041.7705157_1619599047.6968668.wav,dishes
324,Y-YLpD1UW8qU_0.000_10.000.wav,True,1619599054.2746844_1619599060.2380812.wav,dishes
325,Y-hWRLlRjetY_10.000_20.000.wav,True,1619599068.5896184_1619599074.5692217.wav,dishes
326,Y-xyHS0dJ3R8_190.000_200.000.wav,True,1619599080.9480765_1619599086.8760395.wav,dishes
327,Y074nzzlXf_g_70.000_80.000.wav,True,1619599091.1939926_1619599097.062931.wav,dishes
328,Y0r2OVHasER0_140.000_150.000.wav,True,1619599101.3271153_1619599107.296396.wav,dishes
329,Y1h5vQr1yu2E_100.000_110.000.wav,True,1619599128.8854182_1619599134.8586679.wav,dishes
330,Y1hL4MSPzMZ0_270.000_280.000.wav,True,1619599141.587692_1619599147.5621126.wav,dishes
331,Y1lqdBjdJgWg_50.000_60.000.wav,True,1619599154.089146_1619599159.9681468.wav,dishes
332,Y2MwW5vQm4wI_210.000_220.000.wav,True,1619599164.6316376_1619599170.6064968.wav,dishes
333,Y2RQQORu0diE_60.000_70.000.wav,True,1619599176.832792_1619599182.7049184.wav,dishes
334,Y2b7NoEYo56g_80.000_90.000.wav,True,1619599187.372945_1619599193.509929.wav,dishes
335,Y2dZ7ZV3vK28_30.000_40.000.wav,True,1619599199.645039_1619599205.6327393.wav,dishes
336,Y2p230m8MT0I_60.000_70.000.wav,True,1619599221.619349_1619599227.525518.wav,dishes
337,Y2qXtaTZdvrY_20.000_30.000.wav,True,1619599232.228524_1619599238.159591.wav,dishes
338,Y32V6Gv7S6mA_50.000_60.000.wav,True,1619599252.9255855_1619599258.8929367.wav,dishes
339,Y4RPbOWqEeVk_310.000_320.000.wav,True,1619599289.0547686_1619599295.0285947.wav,dishes
340,Y4SDfWBgrXVM_10.000_20.000.wav,True,1619599301.1041145_1619599307.0324628.wav,dishes
341,Y4fti1n2kmss_10.000_20.000.wav,True,1619599321.856158_1619599327.9218993.wav,dishes
342,Y69VgW9hZ1jc_190.000_200.000.wav,True,1619599357.4222898_1619599363.2991536.wav,dishes
343,Y6hpAs8vJOow_70.000_80.000.wav,True,1619599378.5174024_1619599384.4945822.wav,dishes
344,Y75Ro0rRqJdg_50.000_60.000.wav,True,1619599390.8691058_1619599396.845159.wav,dishes
345,Y7C4HntU8OzA_0.000_10.000.wav,True,1619599403.4240704_1619599409.39941.wav,dishes
346,Y7WlRADYl44I_30.000_40.000.wav,True,1619599415.927319_1619599421.9025855.wav,dishes
347,Y8GFntf9pr2M_120.000_130.000.wav,True,1619599428.17953_1619599434.1048012.wav,dishes
348,Y9A1Sm-1KEqo_190.000_200.000.wav,True,1619599440.1809525_1619599446.108009.wav,dishes
349,Y9SRUFh4J-9Y_80.000_90.000.wav,True,1619599450.8788488_1619599456.8547022.wav,dishes
350,Y9lBCoB8g7fU_20.000_30.000.wav,True,1619599463.230563_1619599469.158956.wav,dishes
351,Y9wQaQJq0Aok_100.000_110.000.wav,True,1619599485.7322254_1619599491.7061703.wav,dishes
352,YBNUpvKtFrlM_380.000_390.000.wav,True,1619599497.7328992_1619599503.7080505.wav,dishes
353,Y17xCyq_4wvs_440.000_450.000.wav,True,1619599509.3820465_1619599515.3066292.wav,dishes
354,YTSnq6n8tElo_0.000_10.000.wav,True,1619599519.5237906_1619599525.4488184.wav,dishes
355,Yg42ecK_5Ql4_30.000_40.000.wav,True,1619599532.1273534_1619599538.0523105.wav,dishes
356,YdnFtHhbyprM_60.000_70.000.wav,True,1619599542.2710986_1619599548.2495303.wav,dishes
357,YiUMViXPOP78_130.000_140.000.wav,True,1619599554.9809206_1619599560.8554952.wav,dishes
358,Y1Nw-fC0gk9o_120.000_130.000.wav,True,1619599565.2231512_1619599571.1510026.wav,dishes
359,Y1SpHjTw56jg_260.000_270.000.wav,True,1619599576.0216017_1619599581.8440304.wav,dishes
360,Y23pAYyzCnU8_520.000_530.000.wav,True,1619599587.1071446_1619599593.0796914.wav,dishes
361,Y257OKP3ZLD0_30.000_40.000.wav,True,1619599599.2045724_1619599605.0922482.wav,dishes
362,Y2O_mVjMFsuQ_340.000_350.000.wav,True,1619599609.948375_1619599615.8746805.wav,dishes
363,Y57q1DKPOLYg_40.000_50.000.wav,True,1619599622.1497605_1619599628.178001.wav,dishes
364,Y5ohCslwvxdw_40.000_50.000.wav,True,1619599634.3028038_1619599640.1983063.wav,dishes
365,Y5rmbkTrYSK0_90.000_100.000.wav,True,1619599645.348281_1619599651.3259125.wav,dishes
366,Y6QExD0uUMOs_20.000_30.000.wav,True,1619599657.2499697_1619599663.2751546.wav,dishes
367,Y6Y92C4qnFPk_130.000_140.000.wav,True,1619599672.615103_1619599678.5916276.wav,dishes
368,Y6ZEtbX95qYo_190.000_200.000.wav,True,1619599685.8214142_1619599691.7666316.wav,dishes
369,Y6zcz_gJkbmQ_120.000_130.000.wav,True,1619599696.3167753_1619599702.1933014.wav,dishes
370,Y8XVCewPZYz4_420.000_430.000.wav,True,1619599706.4607217_1619599712.40424.wav,dishes
371,Y8o-Y4QP8LWs_280.000_290.000.wav,True,1619599716.9573207_1619599722.933786.wav,dishes
372,Y8vuTgV73O2o_390.000_400.000.wav,True,1619599729.3114934_1619599735.3092391.wav,dishes
373,YBc2wI4c2wBI_180.000_190.000.wav,True,1619599750.75119_1619599756.695209.wav,dishes
374,YC7D1GjuDQVA_120.000_130.000.wav,True,1619599761.5477169_1619599767.4220383.wav,dishes
375,YCJqlLZZano4_290.000_300.000.wav,True,1619599771.7397144_1619599777.917838.wav,dishes
376,YCfij00R-8Zs_280.000_290.000.wav,True,1619599783.9939308_1619599789.8200133.wav,dishes
377,YDBYzZp1jOro_200.000_210.000.wav,True,1619599794.3877923_1619599800.366337.wav,dishes
378,YE1CXRMewTCk_200.000_210.000.wav,True,1619599816.535743_1619599822.4613013.wav,dishes
379,YEOEVEf6q_Ms_150.000_160.000.wav,True,1619599828.93867_1619599834.8646967.wav,dishes
380,YF9f9caaxmm0_370.000_380.000.wav,True,1619599839.43384_1619599845.4585283.wav,dishes
381,YG25fk1hnP30_260.000_270.000.wav,True,1619599850.9829793_1619599856.959199.wav,dishes
382,YGBPwN9NOMVo_280.000_290.000.wav,True,1619599863.285044_1619599869.232251.wav,dishes
383,YGIS6MmZwP5g_30.000_40.000.wav,True,1619599873.7837892_1619599879.7097244.wav,dishes
384,YGRpuXhXjAmk_290.000_300.000.wav,True,1619599884.2788937_1619599890.15488.wav,dishes
385,YGUk84jnXRBQ_200.000_210.000.wav,True,1619599894.5231018_1619599900.497004.wav,dishes
386,YGr1Ktuy5zq8_150.000_160.000.wav,True,1619599907.0755901_1619599912.9523747.wav,dishes
387,YHzcT5VgB9uw_60.000_70.000.wav,True,1619599927.763225_1619599933.5602.wav,dishes
388,YIMrI0TfCnVw_420.000_430.000.wav,True,1619599939.1602092_1619599945.1088264.wav,dishes
389,YIN8pk34_S_k_0.000_10.000.wav,True,1619599950.7116568_1619599956.6301348.wav,dishes
390,YIdGB-Q2p-eM_30.000_40.000.wav,True,1619599961.800646_1619599967.6763682.wav,dishes
391,YJ6Dkx5KSfPs_520.000_530.000.wav,True,1619599972.09417_1619599977.9695296.wav,dishes
392,YJ9TypJdxLcI_90.000_100.000.wav,True,1619599983.641568_1619599989.56832.wav,dishes
393,YJQphdZQRTs4_40.000_50.000.wav,True,1619599993.8851762_1619599999.8222363.wav,dishes
394,YJT4g4usFWiI_50.000_60.000.wav,True,1619600005.9861915_1619600011.914345.wav,dishes
395,YJZ9Tpv6h1pA_50.000_60.000.wav,True,1619600017.8892326_1619600023.8781078.wav,dishes
396,YJiur7qz3NU8_50.000_60.000.wav,True,1619600031.7520244_1619600037.6267097.wav,dishes
397,YJyzNt1JKAiw_530.000_540.000.wav,True,1619600042.4972756_1619600048.455842.wav,dishes
398,YJz9r4H9kaTI_170.000_180.000.wav,True,1619600052.942278_1619600058.9205492.wav,dishes
399,Yhtox2pJ-XVs_190.000_200.000.wav,True,1619594958.7047853_1619594964.721088.wav,blender
400,Y-3k1Xl7eriw_140.000_150.000.wav,True,1619594972.9523168_1619594978.8666627.wav,blender
401,Y-5SglSseBko_180.000_190.000.wav,True,1619594983.3363788_1619594989.3070755.wav,blender
402,Y-6XpcYja_QQ_210.000_220.000.wav,True,1619594995.5789933_1619595001.546154.wav,blender
403,Y-BvlRNfCz1w_50.000_60.000.wav,True,1619595006.4212694_1619595012.3905923.wav,blender
404,Y-EvFB12zCk8_30.000_40.000.wav,True,1619595018.5138755_1619595024.4922035.wav,blender
405,Y-H8nh3Z1__M_170.000_180.000.wav,True,1619595029.0615382_1619595034.991018.wav,blender
406,Y-HyhSn6rU8A_100.000_110.000.wav,True,1619595040.2632215_1619595046.2422564.wav,blender
407,Y-T5KPWf0llU_110.000_120.000.wav,True,1619595052.2178216_1619595058.1966205.wav,blender
408,Y-_UM0h1qcBM_40.000_50.000.wav,True,1619595064.1749556_1619595070.1101854.wav,blender
409,Y-aHF0scCGc4_470.000_480.000.wav,True,1619595074.4290352_1619595080.3074176.wav,blender
410,Y-fy0rQoumZ0_230.000_240.000.wav,True,1619595084.877302_1619595090.8033257.wav,blender
411,Y-klrkvfrYXU_70.000_80.000.wav,True,1619595108.7872944_1619595114.7619903.wav,blender
412,Y-rQOBpBoyXw_220.000_230.000.wav,True,1619595121.1893804_1619595127.366401.wav,blender
413,Y-toGk_oBULM_330.000_340.000.wav,True,1619595132.0865846_1619595137.9145784.wav,blender
414,Y-uIrOdeAZbQ_10.000_20.000.wav,True,1619595142.5329487_1619595148.760522.wav,blender
415,Y0R06GmUsGww_40.000_50.000.wav,True,1619595153.0285082_1619595158.9564312.wav,blender
416,Y0Tt-SGltms0_480.000_490.000.wav,True,1619595163.3241053_1619595169.451225.wav,blender
417,Y0_zh25VgrPY_50.000_60.000.wav,True,1619595183.4118598_1619595189.3883305.wav,blender
418,Y0hy1fvEH4Zs_30.000_40.000.wav,True,1619595193.255059_1619595199.181029.wav,blender
419,Y0kLEZglWPAI_230.000_240.000.wav,True,1619595203.8531327_1619595209.7785983.wav,blender
420,Y0yFZ4mGgqgk_90.000_100.000.wav,True,1619595226.4993434_1619595232.4771504.wav,blender
421,Y10orprocVRw_360.000_370.000.wav,True,1619595236.9452045_1619595242.9226952.wav,blender
422,Y16YYTRJavNE_110.000_120.000.wav,True,1619595247.2904146_1619595253.2683659.wav,blender
423,Y1GUZ1qlXK8M_70.000_80.000.wav,True,1619595257.786335_1619595263.8136296.wav,blender
424,Y1MMFztEi-Hk_240.000_250.000.wav,True,1619595270.039297_1619595275.9650931.wav,blender
425,Y1f4p0vedfI8_220.000_230.000.wav,True,1619595280.6843932_1619595286.47809.wav,blender
426,Y1j3EdSOu7ME_30.000_40.000.wav,True,1619595291.1817172_1619595297.0570955.wav,blender
427,Y1np6pFWeYNE_200.000_210.000.wav,True,1619595301.6764388_1619595307.6012332.wav,blender
428,Y2HKrcHOigTU_130.000_140.000.wav,True,1619595336.3759573_1619595342.302547.wav,blender
429,Y2P_Yh66CIhY_20.000_30.000.wav,True,1619595348.6330278_1619595354.5638154.wav,blender
430,Y2U6WeaRLEds_140.000_150.000.wav,True,1619595359.1357846_1619595365.1172383.wav,blender
431,Y2X6NE7dA1vw_200.000_210.000.wav,True,1619595369.6885362_1619595375.6691127.wav,blender
432,Y2aPtGGf0AEg_290.000_300.000.wav,True,1619595381.6969573_1619595387.673213.wav,blender
433,Y2njW17xoQHY_40.000_50.000.wav,True,1619595393.5974257_1619595399.5372796.wav,blender
434,Y2sX5a11I5UQ_480.000_490.000.wav,True,1619595404.143022_1619595410.0192525.wav,blender
435,Y2tX_nAyRSp0_130.000_140.000.wav,True,1619595416.64891_1619595422.5248008.wav,blender
436,Y3EJ5Yf5hkx0_150.000_160.000.wav,True,1619595427.3982701_1619595433.3435974.wav,blender
437,Y3KRWwv1B1bc_130.000_140.000.wav,True,1619595438.4364939_1619595444.757831.wav,blender
438,Y3Y-bKlz6yDY_340.000_350.000.wav,True,1619595449.476443_1619595455.4035165.wav,blender
439,Y3aau8XlZ6rk_110.000_120.000.wav,True,1619595459.6704555_1619595465.61993.wav,blender
440,Y3rn-t1PF84A_80.000_90.000.wav,True,1619595470.956377_1619595476.921854.wav,blender
441,Y3sNrNlVxMu8_110.000_120.000.wav,True,1619595480.3796432_1619595486.496685.wav,blender
442,Y4Q37R8tiQUo_370.000_380.000.wav,True,1619595490.8105812_1619595496.7901328.wav,blender
443,Y4Xvbqxv8DTg_330.000_340.000.wav,True,1619595502.3540828_1619595508.2191217.wav,blender
444,Y4_yLxXvtm9s_90.000_100.000.wav,True,1619595513.6830301_1619595519.6478827.wav,blender
445,Y4aeWOVHDPoU_580.000_590.000.wav,True,1619595525.0136216_1619595530.8161297.wav,blender
446,Y4h1GQECU4GM_330.000_340.000.wav,True,1619595536.7060587_1619595542.5717616.wav,blender
447,Y4nm2U07swz0_40.000_50.000.wav,True,1619595549.339887_1619595555.5047.wav,blender
448,Y4qcrawQOVTM_260.000_270.000.wav,True,1619595559.8659358_1619595565.8316185.wav,blender
449,Y4sHNykqZDNE_10.000_20.000.wav,True,1619595569.8917387_1619595575.8576314.wav,blender
450,Y4xIq6W9b4jY_60.000_70.000.wav,True,1619595591.1465702_1619595597.0612261.wav,blender
451,Y52dupxkQbFo_260.000_270.000.wav,True,1619595602.8779619_1619595608.7936373.wav,blender
452,Y57L82bDE3qw_360.000_370.000.wav,True,1619595636.4180305_1619595642.3346696.wav,blender
453,Y585sVgKWYHg_130.000_140.000.wav,True,1619595646.8476794_1619595652.7632248.wav,blender
454,Y5EZwT9M5pSA_60.000_70.000.wav,True,1619595657.1765134_1619595663.0912707.wav,blender
455,Y5IDCyA2GDgs_30.000_40.000.wav,True,1619595667.7041986_1619595673.868632.wav,blender
456,Y5S85tBSOyWE_170.000_180.000.wav,True,1619595677.982399_1619595683.9563243.wav,blender
457,Y5VRQeBUWq6Y_50.000_60.000.wav,True,1619595688.428518_1619595694.3210685.wav,blender
458,Y5dI6uTc-ELo_240.000_250.000.wav,True,1619595698.6792414_1619595704.959251.wav,blender
459,Y5fg4OOQEHgA_40.000_50.000.wav,True,1619595709.0266235_1619595714.9561448.wav,blender
460,Y5ioGzyY8bU0_130.000_140.000.wav,True,1619595718.7218556_1619595724.6478932.wav,blender
461,Y5rq2cNIJjDY_100.000_110.000.wav,True,1619595740.5234075_1619595746.3015351.wav,blender
462,Y5ySPLstciNg_130.000_140.000.wav,True,1619595750.5705333_1619595756.5483508.wav,blender
463,Y65IrP6p0D0w_40.000_50.000.wav,True,1619595762.5258899_1619595768.4547765.wav,blender
464,Y69HgDj5ObUE_380.000_390.000.wav,True,1619595772.872812_1619595778.899467.wav,blender
465,Y6EeyngaELKA_0.000_10.000.wav,True,1619595782.918839_1619595788.8969567.wav,blender
466,Y6Jec5pP8JKQ_70.000_80.000.wav,True,1619595793.7704196_1619595799.7483714.wav,blender
467,Y6P6a4R2uZFI_10.000_20.000.wav,True,1619595805.222324_1619595811.070775.wav,blender
468,Y6RdolW1mrGY_60.000_70.000.wav,True,1619595815.8173802_1619595821.719088.wav,blender
469,Y6_ADEY85YME_110.000_120.000.wav,True,1619595827.2238405_1619595833.2508483.wav,blender
470,Y6fxpVuxEHW4_380.000_390.000.wav,True,1619595839.0743754_1619595844.9008484.wav,blender
471,Y6giZCLr_kHQ_110.000_120.000.wav,True,1619595850.623395_1619595856.645904.wav,blender
472,Y6i7qgb6DDEw_350.000_360.000.wav,True,1619595862.064407_1619595867.990597.wav,blender
473,Y79se-Y2lBQ8_50.000_60.000.wav,True,1619595873.6638544_1619595879.6328292.wav,blender
474,Y7LPUszo1Iik_50.000_60.000.wav,True,1619595887.864778_1619595893.7893271.wav,blender
475,Y7wi2e54glEM_180.000_190.000.wav,True,1619595898.0565114_1619595903.965787.wav,blender
476,Y7zXcQDhtZDs_210.000_220.000.wav,True,1619595910.2992835_1619595916.371931.wav,blender
477,Y83Txe5EAijU_260.000_270.000.wav,True,1619595920.087009_1619595926.011016.wav,blender
478,Y8FdSTXcdd_I_90.000_100.000.wav,True,1619595930.675149_1619595936.5933218.wav,blender
479,Y8KuJppQ-eYo_60.000_70.000.wav,True,1619595941.4611917_1619595947.334824.wav,blender
480,Y8ajbjZHEE84_30.000_40.000.wav,True,1619595961.8905005_1619595967.8342094.wav,blender
481,Y8sVHU5ZS5zA_30.000_40.000.wav,True,1619595973.6304903_1619595979.603113.wav,blender
482,Y8vH-7eaPSuQ_110.000_120.000.wav,True,1619595984.2185726_1619595990.190277.wav,blender
483,Y8xGTYSfiOho_70.000_80.000.wav,True,1619595995.1601827_1619596001.132276.wav,blender
484,Y90WHXVizpa4_560.000_570.000.wav,True,1619596007.255511_1619596013.1801562.wav,blender
485,Y99OwHVyV-TU_110.000_120.000.wav,True,1619596017.7457104_1619596023.638855.wav,blender
486,Y99cwh996lpU_540.000_550.000.wav,True,1619596028.4340005_1619596034.354819.wav,blender
487,Y9Bac9Hg6ix8_200.000_210.000.wav,True,1619596040.227458_1619596046.1531482.wav,blender
488,Y9F8Ea-D4s2s_350.000_360.000.wav,True,1619596050.8739502_1619596056.8491158.wav,blender
489,Y9QYrSEuK2y8_80.000_90.000.wav,True,1619596062.5258288_1619596068.506465.wav,blender
490,Y9fp-9qML6j0_0.000_10.000.wav,True,1619596073.4227972_1619596079.3483996.wav,blender
491,Y9wjb1AfkAns_230.000_240.000.wav,True,1619596083.866598_1619596089.8894844.wav,blender
492,YAhopgeu0JLY_60.000_70.000.wav,True,1619596095.8179224_1619596101.996473.wav,blender
493,YAuM1rU__KQA_360.000_370.000.wav,True,1619596106.3169312_1619596112.2784188.wav,blender
494,YB40LYUDQXsI_220.000_230.000.wav,True,1619596116.9190707_1619596122.8977559.wav,blender
495,YB4d09kEOrS0_40.000_50.000.wav,True,1619596127.417845_1619596133.3639095.wav,blender
496,YB6ggNg0zh7g_50.000_60.000.wav,True,1619596138.5216756_1619596144.5009103.wav,blender
497,YBi6KCe9AM30_150.000_160.000.wav,True,1619596149.0212812_1619596154.897992.wav,blender
498,YBkUdwj5JR0Q_20.000_30.000.wav,True,1619596159.2694392_1619596165.35159.wav,blender
499,YBuYLhXrknLc_60.000_70.000.wav,True,1619596192.827335_1619596198.706044.wav,blender
500,YBwJgOCnwsA8_80.000_90.000.wav,True,1619596203.2255259_1619596209.170287.wav,blender
501,YC2ZwwKIThvU_10.000_20.000.wav,True,1619596213.7724583_1619596219.7995703.wav,blender
502,YC6G6Clcqhvs_170.000_180.000.wav,True,1619596228.790629_1619596234.7660036.wav,blender
503,YC8NPjvCLGak_20.000_30.000.wav,True,1619596239.485991_1619596245.429937.wav,blender
504,YC8obKwBa33A_40.000_50.000.wav,True,1619596250.4830508_1619596256.303958.wav,blender
505,YC9cqgHZeGxo_170.000_180.000.wav,True,1619596262.3813164_1619596268.810444.wav,blender
506,YCFyKc5-3BF0_420.000_430.000.wav,True,1619596273.0797205_1619596279.0561662.wav,blender
507,YCH4_LVdfV8Q_30.000_40.000.wav,True,1619596296.7387538_1619596302.7185938.wav,blender
508,YCKZ6cyVKQEw_120.000_130.000.wav,True,1619596308.595468_1619596314.474912.wav,blender
509,YCNRLrz9xUwY_30.000_40.000.wav,True,1619596321.5558746_1619596327.500567.wav,blender
510,YCYLZnd9SB7Y_40.000_50.000.wav,True,1619596332.30402_1619596338.2787085.wav,blender
511,YCePd0H0KpUU_30.000_40.000.wav,True,1619596343.5005808_1619596349.3906417.wav,blender
512,YDJ1T9Es0htI_310.000_320.000.wav,True,1619596353.8532908_1619596359.8369846.wav,blender
513,YDLFIy38xCB8_150.000_160.000.wav,True,1619596365.9637852_1619596371.8916614.wav,blender
514,YDgElEEFPRaE_570.000_580.000.wav,True,1619596376.256962_1619596382.154273.wav,blender
515,YDoW-vPhJbK4_60.000_70.000.wav,True,1619596386.9531007_1619596392.8963761.wav,blender
516,YDptBcsuywGc_90.000_100.000.wav,True,1619596397.6014953_1619596403.5492291.wav,blender
517,YDvgyFP7jxh4_70.000_80.000.wav,True,1619596408.301203_1619596414.2788947.wav,blender
